,market_segment,distribution_channel,is_repeated_guest,agent,company,customer_type,adr,Marketing_id
47405,Online TA,TA/TO,0,9.0,,Transient,69.82,15651
47406,Online TA,TA/TO,0,9.0,,Transient,103.39,15652
47407,Online TA,TA/TO,0,7.0,,Transient,61.25,15653
47416,Direct,Direct,0,14.0,,Transient,82.9,15654
47417,Online TA,TA/TO,0,7.0,,Transient,71.1,15655
47423,Online TA,TA/TO,0,7.0,,Transient,69.44,15656
47424,Online TA,TA/TO,0,9.0,,Transient,73.42,15657
47427,Online TA,TA/TO,0,9.0,,Transient,0.5,15658
47430,Online TA,Direct,0,,,Transient,105.0,15659
47435,Online TA,TA/TO,0,9.0,,Transient-Party,85.0,15660
47437,Online TA,TA/TO,0,9.0,,Transient-Party,79.0,15661
47443,Direct,Direct,0,14.0,,Transient-Party,65.11,15662
47444,Direct,Direct,0,14.0,,Transient-Party,56.27,15663
47450,Online TA,TA/TO,0,9.0,,Transient,75.3,15664
47451,Offline TA/TO,TA/TO,0,86.0,,Transient,72.8,15665
47452,Online TA,TA/TO,0,9.0,,Transient,69.9,15666
47457,Online TA,TA/TO,0,7.0,,Transient,69.57,15667
47458,Online TA,TA/TO,0,7.0,,Transient,78.85,15668
47459,Online TA,TA/TO,0,7.0,,Transient,82.99,15669
47460,Offline TA/TO,TA/TO,0,27.0,,Transient,47.67,15670
47461,Online TA,TA/TO,0,9.0,,Transient,83.66,15671
47462,Offline TA/TO,TA/TO,0,86.0,,Transient,12.0,15672
47463,Online TA,TA/TO,0,9.0,,Transient,102.81,15673
47466,Offline TA/TO,TA/TO,0,6.0,,Transient,1.0,15674
47471,Online TA,TA/TO,0,9.0,,Transient,66.43,15675
47472,Offline TA/TO,TA/TO,0,134.0,,Transient,60.0,15676
47474,Online TA,TA/TO,0,9.0,,Transient,75.43,15677
47477,Offline TA/TO,TA/TO,0,85.0,,Transient,56.0,15678
47478,Groups,TA/TO,0,1.0,,Transient,64.0,15679
47493,Online TA,TA/TO,0,9.0,,Transient,84.95,15680
47499,Online TA,TA/TO,0,9.0,,Transient,89.7,15681
47509,Corporate,Corporate,0,,207.0,Transient,80.0,15682
47510,Corporate,Corporate,0,,40.0,Transient,66.0,15683
47512,Corporate,Corporate,0,,179.0,Transient,79.0,15684
47520,Online TA,TA/TO,0,9.0,,Transient,66.3,15685
47521,Online TA,TA/TO,0,9.0,,Transient,110.53,15686
47522,Online TA,TA/TO,0,9.0,,Transient,86.39,15687
47533,Complementary,Corporate,0,,,Transient,2.0,15688
47534,Online TA,TA/TO,0,9.0,,Transient,152.1,15689
47536,Online TA,TA/TO,0,9.0,,Transient,121.5,15690
47542,Online TA,TA/TO,0,9.0,,Transient,109.33,15691
47543,Online TA,TA/TO,0,9.0,,Transient,160.5,15692
47544,Direct,Direct,0,,,Transient,84.9,15693
47550,Online TA,TA/TO,0,9.0,,Transient,79.5,15694
47551,Online TA,TA/TO,0,9.0,,Transient,125.77,15695
47554,Direct,Direct,0,14.0,,Transient,73.8,15696
47555,Online TA,TA/TO,0,9.0,,Transient,129.1,15697
47559,Offline TA/TO,TA/TO,0,134.0,,Transient-Party,60.0,15698
47560,Online TA,TA/TO,0,9.0,,Transient,69.3,15699
47562,Online TA,TA/TO,0,9.0,,Transient,80.1,15700
47563,Online TA,TA/TO,0,9.0,,Transient,84.3,15701
47564,Online TA,TA/TO,0,9.0,,Transient,112.67,15702
47565,Online TA,TA/TO,0,9.0,,Transient,73.5,15703
47569,Offline TA/TO,TA/TO,0,134.0,,Transient-Party,61.0,15704
47571,Online TA,TA/TO,0,7.0,,Transient,59.21,15705
47572,Online TA,TA/TO,0,9.0,,Transient,80.2,15706
47574,Direct,Direct,0,14.0,,Transient,101.0,15707
47577,Offline TA/TO,TA/TO,0,134.0,,Transient-Party,64.75,15708
47580,Online TA,TA/TO,0,9.0,,Transient-Party,150.8,15709
47594,Online TA,TA/TO,0,9.0,,Transient,90.9,15710
47632,Offline TA/TO,TA/TO,0,134.0,,Transient-Party,70.0,15711
47642,Offline TA/TO,TA/TO,0,134.0,,Transient-Party,1.0,15712
47651,Offline TA/TO,TA/TO,0,134.0,,Transient-Party,72.0,15713
47689,Online TA,TA/TO,0,15.0,,Transient,63.36,15714
47699,Online TA,TA/TO,0,9.0,,Transient,148.33,15715
47700,Online TA,TA/TO,0,9.0,,Transient,112.5,15716
47706,Online TA,TA/TO,0,9.0,,Transient,95.3,15717
47707,Online TA,TA/TO,0,9.0,,Transient,78.9,15718
47708,Online TA,TA/TO,0,9.0,,Transient,102.05,15719
47709,Online TA,TA/TO,0,7.0,,Transient,56.94,15720
47710,Offline TA/TO,TA/TO,0,83.0,,Transient,86.8,15721
47711,Online TA,TA/TO,0,9.0,,Transient,98.1,15722
47712,Online TA,TA/TO,0,9.0,,Transient,66.45,15723
47713,Online TA,TA/TO,0,,,Transient,70.0,15724
47714,Online TA,TA/TO,0,9.0,,Transient,106.4,15725
47716,Online TA,TA/TO,0,9.0,,Transient,153.9,15726
47718,Online TA,TA/TO,0,9.0,,Transient,84.8,15727
47719,Offline TA/TO,TA/TO,0,159.0,,Transient-Party,55.0,15728
47720,Groups,TA/TO,0,1.0,,Transient-Party,51.0,15729
47721,Online TA,TA/TO,0,9.0,,Transient,88.5,15730
47722,Online TA,TA/TO,0,9.0,,Transient,86.58,15731
47723,Online TA,TA/TO,0,9.0,,Transient,92.53,15732
47724,Online TA,TA/TO,0,11.0,,Transient,47.43,15733
47725,Offline TA/TO,TA/TO,0,86.0,,Transient,61.16,15734
47728,Online TA,TA/TO,0,9.0,,Transient,78.08,15735
47729,Online TA,TA/TO,0,8.0,,Transient,76.33,15736
47730,Online TA,TA/TO,0,9.0,,Transient,85.3,15737
47731,Online TA,TA/TO,0,9.0,,Transient,83.85,15738
47732,Online TA,TA/TO,0,9.0,,Transient,130.22,15739
47735,Offline TA/TO,TA/TO,0,94.0,,Transient-Party,56.0,15740
47736,Online TA,TA/TO,0,9.0,,Transient,73.1,15741
47737,Online TA,TA/TO,0,9.0,,Transient,101.0,15742
47739,Corporate,Corporate,0,210.0,,Transient-Party,55.0,15743
47740,Online TA,TA/TO,0,9.0,,Transient,100.1,15744
47742,Offline TA/TO,TA/TO,0,214.0,,Transient,56.0,15745
47743,Offline TA/TO,TA/TO,0,94.0,,Transient-Party,67.0,15746
47748,Online TA,TA/TO,0,8.0,,Transient,109.33,15747
47750,Online TA,TA/TO,0,9.0,,Transient,83.9,15748
47752,Online TA,TA/TO,0,9.0,,Transient,73.08,15749
47753,Online TA,TA/TO,0,9.0,,Transient,78.2,15750
47754,Online TA,TA/TO,0,8.0,,Transient,74.23,15751
47755,Online TA,TA/TO,0,7.0,,Transient,115.0,15752
47768,Online TA,TA/TO,0,9.0,,Transient,84.33,15753
47770,Online TA,TA/TO,0,8.0,,Transient,80.3,15754
47772,Online TA,TA/TO,0,9.0,,Transient,94.33,15755
47775,Online TA,TA/TO,0,155.0,,Transient,95.25,15756
47777,Online TA,TA/TO,0,9.0,,Transient,71.1,15757
47782,Online TA,TA/TO,0,9.0,,Transient,193.0,15758
47784,Online TA,TA/TO,0,9.0,,Transient,111.14,15759
47785,Online TA,TA/TO,0,9.0,,Transient,98.93,15760
47787,Online TA,TA/TO,0,9.0,,Transient,79.36,15761
47788,Online TA,TA/TO,0,9.0,,Transient-Party,129.0,15762
47793,Online TA,TA/TO,0,8.0,,Transient,88.8,15763
47796,Online TA,TA/TO,0,9.0,,Transient,89.5,15764
47797,Online TA,TA/TO,0,9.0,,Transient,81.55,15765
47808,Online TA,TA/TO,0,9.0,,Transient,97.67,15766
47812,Online TA,TA/TO,0,7.0,,Transient,74.64,15767
47815,Online TA,TA/TO,0,9.0,,Transient,104.73,15768
47817,Online TA,TA/TO,0,9.0,,Transient-Party,85.96,15769
47820,Online TA,TA/TO,0,9.0,,Transient,132.33,15770
47821,Online TA,TA/TO,0,9.0,,Transient,83.4,15771
47827,Online TA,TA/TO,0,9.0,,Transient,154.0,15772
47831,Online TA,TA/TO,0,155.0,,Transient,126.0,15773
47833,Online TA,TA/TO,0,9.0,,Transient,105.8,15774
47837,Online TA,TA/TO,0,9.0,,Transient,84.9,15775
47839,Offline TA/TO,TA/TO,0,85.0,,Transient,92.0,15776
47840,Offline TA/TO,TA/TO,0,118.0,,Transient-Party,106.2,15777
47841,Online TA,TA/TO,0,9.0,,Transient,118.0,15778
47842,Online TA,TA/TO,0,9.0,,Transient-Party,67.66,15779
47845,Online TA,TA/TO,0,9.0,,Transient-Party,65.66,15780
47846,Online TA,TA/TO,0,9.0,,Transient,119.1,15781
47847,Online TA,TA/TO,0,9.0,,Transient-Party,81.9,15782
47851,Online TA,TA/TO,0,9.0,,Transient,92.63,15783
47853,Online TA,TA/TO,0,9.0,,Transient,100.7,15784
47857,Online TA,TA/TO,0,9.0,,Transient,83.48,15785
47859,Online TA,TA/TO,0,9.0,,Transient,80.76,15786
47860,Online TA,TA/TO,0,9.0,,Transient-Party,74.95,15787
47863,Online TA,TA/TO,0,9.0,,Transient,116.1,15788
47864,Online TA,TA/TO,0,9.0,,Transient,82.95,15789
47868,Online TA,TA/TO,0,11.0,,Transient,59.6,15790
47873,Offline TA/TO,TA/TO,0,6.0,,Transient,54.8,15791
47879,Corporate,TA/TO,0,,209.0,Transient,75.0,15792
47882,Online TA,TA/TO,0,11.0,,Transient,54.24,15793
47884,Online TA,TA/TO,0,9.0,,Transient,90.6,15794
47887,Online TA,TA/TO,0,9.0,,Transient,92.6,15795
47888,Online TA,TA/TO,0,9.0,,Transient,169.17,15796
47892,Corporate,TA/TO,0,,209.0,Transient-Party,75.0,15797
47894,Direct,Direct,0,14.0,,Transient,98.0,15798
47895,Online TA,TA/TO,0,9.0,,Transient,114.3,15799
47897,Online TA,TA/TO,0,8.0,,Transient,82.45,15800
47898,Online TA,TA/TO,0,9.0,,Transient,83.5,15801
47902,Online TA,TA/TO,0,9.0,,Transient,68.47,15802
47905,Online TA,TA/TO,0,9.0,,Transient,81.86,15803
47906,Corporate,Corporate,0,,219.0,Transient,88.0,15804
47908,Corporate,Corporate,0,,72.0,Transient-Party,40.0,15805
47912,Online TA,TA/TO,0,9.0,,Transient,77.5,15806
47913,Online TA,TA/TO,0,8.0,,Transient,67.5,15807
47915,Groups,TA/TO,0,,,Transient-Party,100.0,15808
47920,Online TA,TA/TO,0,7.0,,Transient,63.06,15809
47924,Online TA,TA/TO,0,7.0,,Transient,53.67,15810
47930,Online TA,TA/TO,0,8.0,,Transient,81.9,15811
47938,Online TA,TA/TO,0,8.0,,Transient,87.3,15812
47940,Online TA,TA/TO,0,9.0,,Transient,91.8,15813
47948,Online TA,TA/TO,0,7.0,,Transient,51.28,15814
47950,Online TA,TA/TO,0,9.0,,Transient-Party,75.95,15815
47952,Online TA,TA/TO,0,9.0,,Transient-Party,73.95,15816
47958,Online TA,TA/TO,0,9.0,,Transient,118.96,15817
47959,Online TA,TA/TO,0,9.0,,Transient,70.46,15818
47977,Offline TA/TO,TA/TO,0,129.0,,Transient-Party,75.0,15819
48000,Online TA,TA/TO,0,7.0,,Transient,54.09,15820
48002,Online TA,TA/TO,0,9.0,,Transient,103.0,15821
48003,Direct,Direct,0,14.0,,Transient,71.1,15822
48011,Online TA,TA/TO,0,9.0,,Transient,84.55,15823
48012,Online TA,TA/TO,0,9.0,,Transient,85.67,15824
48022,Online TA,TA/TO,0,9.0,,Transient,78.26,15825
48023,Online TA,TA/TO,0,11.0,,Transient,45.9,15826
48024,Online TA,TA/TO,0,,9.0,Transient,82.45,15827
48026,Online TA,TA/TO,0,10.0,,Transient,58.6,15828
48027,Offline TA/TO,TA/TO,0,159.0,,Transient,73.95,15829
48028,Corporate,Corporate,0,179.0,,Transient,84.0,15830
48035,Online TA,TA/TO,0,9.0,,Transient,78.49,15831
48036,Online TA,TA/TO,0,7.0,,Transient,49.09,15832
48037,Online TA,TA/TO,0,9.0,,Transient,67.15,15833
48043,Online TA,TA/TO,0,7.0,,Transient,63.6,15834
48044,Online TA,TA/TO,0,9.0,,Transient,85.38,15835
48045,Online TA,TA/TO,0,9.0,,Transient,96.16,15836
48048,Corporate,Corporate,0,,221.0,Transient,79.0,15837
48052,Online TA,TA/TO,0,9.0,,Transient,104.4,15838
48055,Online TA,TA/TO,0,7.0,,Transient,58.25,15839
48057,Online TA,TA/TO,0,9.0,,Transient,129.95,15840
48061,Direct,Direct,0,14.0,,Transient,96.9,15841
48064,Offline TA/TO,TA/TO,0,159.0,,Transient,63.75,15842
48067,Online TA,TA/TO,0,9.0,,Transient,68.64,15843
48068,Direct,Direct,0,,,Transient,128.8,15844
48071,Online TA,TA/TO,0,9.0,,Transient,98.18,15845
48072,Online TA,TA/TO,0,7.0,,Transient,76.48,15846
48073,Online TA,TA/TO,0,8.0,,Transient,110.77,15847
48080,Online TA,TA/TO,0,9.0,,Transient,101.1,15848
48083,Groups,TA/TO,0,29.0,,Transient,79.0,15849
48084,Offline TA/TO,TA/TO,0,138.0,,Transient,62.0,15850
48085,Online TA,TA/TO,0,15.0,,Transient,85.68,15851
48086,Online TA,TA/TO,0,9.0,,Transient,83.73,15852
48088,Online TA,TA/TO,0,11.0,,Transient,53.24,15853
48091,Online TA,TA/TO,0,8.0,,Transient,79.05,15854
48092,Online TA,TA/TO,0,9.0,,Transient,79.05,15855
48093,Offline TA/TO,TA/TO,0,118.0,,Transient,74.8,15856
48101,Corporate,Corporate,0,174.0,,Transient-Party,80.0,15857
48104,Online TA,TA/TO,0,9.0,,Transient,103.95,15858
48105,Online TA,TA/TO,0,9.0,,Transient-Party,69.05,15859
48106,Online TA,TA/TO,0,9.0,,Transient-Party,69.0,15860
48110,Online TA,TA/TO,0,9.0,,Transient,145.0,15861
48113,Online TA,TA/TO,0,9.0,,Transient,106.8,15862
48114,Offline TA/TO,TA/TO,0,85.0,,Transient,80.0,15863
48115,Online TA,TA/TO,0,9.0,,Transient,89.46,15864
48121,Direct,Direct,0,14.0,,Transient,116.73,15865
48123,Online TA,TA/TO,0,9.0,,Transient,78.41,15866
48124,Online TA,TA/TO,0,9.0,,Transient,120.06,15867
48129,Online TA,TA/TO,0,7.0,,Transient,77.85,15868
48137,Offline TA/TO,TA/TO,0,6.0,,Transient,12.0,15869
48138,Online TA,TA/TO,0,9.0,,Transient,80.33,15870
48142,Online TA,TA/TO,0,9.0,,Transient,70.13,15871
48149,Online TA,TA/TO,0,9.0,,Transient-Party,72.12,15872
48151,Online TA,TA/TO,0,9.0,,Transient,195.4,15873
48156,Online TA,TA/TO,0,9.0,,Transient,124.79,15874
48157,Online TA,TA/TO,0,9.0,,Transient,85.51,15875
48159,Offline TA/TO,TA/TO,0,22.0,,Transient,62.0,15876
48162,Groups,TA/TO,0,29.0,,Transient,75.0,15877
48172,Online TA,TA/TO,0,9.0,,Transient,174.5,15878
48183,Groups,TA/TO,0,1.0,,Transient-Party,112.2,15879
48188,Online TA,TA/TO,0,9.0,,Transient,162.45,15880
48196,Online TA,TA/TO,0,9.0,,Transient,189.0,15881
48198,Online TA,TA/TO,0,9.0,,Transient,147.0,15882
48201,Online TA,TA/TO,0,9.0,,Transient,88.2,15883
48203,Online TA,TA/TO,0,9.0,,Transient,131.4,15884
48210,Online TA,TA/TO,0,9.0,,Transient,182.7,15885
48213,Online TA,TA/TO,0,7.0,,Transient,72.49,15886
48216,Online TA,TA/TO,0,9.0,,Transient,214.6,15887
48217,Online TA,TA/TO,0,9.0,,Transient,212.42,15888
48218,Direct,Direct,0,14.0,,Transient,107.25,15889
48219,Offline TA/TO,TA/TO,0,138.0,,Transient,63.58,15890
48220,Online TA,TA/TO,0,9.0,,Transient,124.1,15891
48221,Direct,Direct,0,14.0,,Transient,184.0,15892
48222,Online TA,TA/TO,0,9.0,,Transient,76.38,15893
48224,Online TA,TA/TO,0,9.0,,Transient-Party,78.0,15894
48226,Online TA,TA/TO,0,9.0,,Transient-Party,78.15,15895
48233,Online TA,TA/TO,0,9.0,,Transient,78.0,15896
48234,Groups,TA/TO,0,1.0,,Transient,70.53,15897
48238,Online TA,TA/TO,0,9.0,,Transient,141.0,15898
48239,Online TA,TA/TO,0,9.0,,Transient,105.3,15899
48245,Online TA,TA/TO,0,9.0,,Transient,113.67,15900
48253,Online TA,TA/TO,0,9.0,,Transient,137.67,15901
48261,Online TA,TA/TO,0,9.0,,Transient,78.15,15902
48276,Online TA,TA/TO,0,9.0,,Transient,118.58,15903
48280,Online TA,TA/TO,0,9.0,,Transient,73.67,15904
48281,Online TA,TA/TO,0,9.0,,Transient,74.68,15905
48282,Online TA,TA/TO,0,8.0,,Transient,94.7,15906
48285,Online TA,TA/TO,0,9.0,,Transient,180.0,15907
48289,Online TA,TA/TO,0,9.0,,Transient,113.6,15908
48290,Offline TA/TO,TA/TO,0,3.0,,Transient,75.0,15909
48294,Online TA,TA/TO,0,9.0,,Transient,168.63,15910
48297,Online TA,TA/TO,0,9.0,,Transient,86.98,15911
48299,Online TA,TA/TO,0,9.0,,Transient,97.63,15912
48311,Online TA,TA/TO,0,9.0,,Transient,90.95,15913
48315,Online TA,TA/TO,0,9.0,,Transient,161.5,15914
48318,Online TA,TA/TO,0,7.0,,Transient,51.71,15915
48319,Online TA,TA/TO,0,9.0,,Transient,110.15,15916
48322,Offline TA/TO,TA/TO,0,85.0,,Transient,124.0,15917
48323,Online TA,TA/TO,0,9.0,,Transient,97.12,15918
48324,Online TA,TA/TO,0,9.0,,Transient,88.12,15919
48325,Online TA,TA/TO,0,11.0,,Transient,61.41,15920
48326,Online TA,TA/TO,0,7.0,,Transient,69.2,15921
48327,Online TA,TA/TO,0,7.0,,Transient,86.32,15922
48328,Online TA,TA/TO,0,8.0,,Transient,89.74,15923
48336,Offline TA/TO,TA/TO,0,22.0,,Transient,63.0,15924
48338,Online TA,TA/TO,0,7.0,,Transient,102.7,15925
48340,Online TA,TA/TO,0,9.0,,Transient,108.0,15926
48341,Online TA,TA/TO,0,9.0,,Transient-Party,96.3,15927
48342,Online TA,TA/TO,0,9.0,,Transient,138.5,15928
48343,Online TA,TA/TO,0,10.0,,Transient,97.75,15929
48344,Online TA,TA/TO,0,9.0,,Transient,125.8,15930
48347,Online TA,TA/TO,0,9.0,,Transient,108.8,15931
48350,Online TA,TA/TO,0,9.0,,Transient,154.7,15932
48351,Online TA,TA/TO,0,8.0,,Transient,83.66,15933
48361,Online TA,TA/TO,0,9.0,,Transient,115.2,15934
48366,Groups,TA/TO,0,29.0,,Transient,125.0,15935
48367,Groups,TA/TO,0,29.0,,Transient,90.0,15936
48394,Offline TA/TO,TA/TO,0,22.0,,Transient,76.05,15937
48412,Direct,Direct,0,14.0,,Transient,277.5,15938
48413,Offline TA/TO,TA/TO,0,16.0,,Transient,88.5,15939
48416,Online TA,TA/TO,0,9.0,,Transient-Party,87.31,15940
48417,Online TA,TA/TO,0,9.0,,Transient-Party,111.72,15941
48418,Online TA,TA/TO,0,9.0,,Transient,158.22,15942
48419,Online TA,TA/TO,0,9.0,,Transient,95.7,15943
48420,Online TA,TA/TO,0,9.0,,Transient,126.9,15944
48425,Direct,Direct,0,14.0,,Transient,92.7,15945
48429,Online TA,TA/TO,0,9.0,,Transient,139.0,15946
48432,Direct,Direct,0,14.0,,Transient,101.7,15947
48435,Online TA,TA/TO,0,9.0,,Transient,121.8,15948
48436,Online TA,TA/TO,0,10.0,,Transient,81.5,15949
48440,Online TA,TA/TO,0,10.0,,Transient,75.1,15950
48444,Online TA,TA/TO,0,7.0,,Transient,65.42,15951
48445,Online TA,TA/TO,0,9.0,,Transient,158.83,15952
48446,Online TA,TA/TO,0,9.0,,Transient,88.7,15953
48447,Online TA,TA/TO,0,9.0,,Transient,102.15,15954
48448,Online TA,TA/TO,0,9.0,,Transient,112.95,15955
48449,Online TA,TA/TO,0,8.0,,Transient,88.83,15956
48450,Online TA,TA/TO,0,9.0,,Transient,182.0,15957
48451,Online TA,TA/TO,0,9.0,,Transient,97.75,15958
48452,Online TA,TA/TO,0,9.0,,Transient,127.8,15959
48453,Online TA,TA/TO,0,9.0,,Transient,125.1,15960
48454,Direct,Direct,0,14.0,,Transient-Party,75.99,15961
48457,Online TA,TA/TO,0,9.0,,Transient,89.31,15962
48460,Online TA,TA/TO,0,9.0,,Transient,159.0,15963
48466,Online TA,TA/TO,0,9.0,,Transient,140.4,15964
48468,Online TA,TA/TO,0,9.0,,Transient,134.0,15965
48469,Online TA,TA/TO,0,9.0,,Transient,144.9,15966
48470,Online TA,TA/TO,0,9.0,,Transient,143.1,15967
48472,Online TA,TA/TO,0,9.0,,Transient,159.3,15968
48476,Online TA,TA/TO,0,9.0,,Transient,133.8,15969
48481,Online TA,TA/TO,0,9.0,,Transient-Party,101.5,15970
48483,Online TA,TA/TO,0,9.0,,Transient,112.2,15971
48484,Online TA,TA/TO,0,8.0,,Transient,147.67,15972
48485,Online TA,TA/TO,0,9.0,,Transient,183.67,15973
48488,Online TA,TA/TO,0,9.0,,Transient,171.67,15974
48489,Online TA,TA/TO,0,7.0,,Transient,70.03,15975
48490,Online TA,TA/TO,0,9.0,,Transient,113.85,15976
48494,Online TA,TA/TO,0,9.0,,Transient-Party,99.45,15977
48496,Online TA,TA/TO,0,9.0,,Transient,124.65,15978
48497,Online TA,TA/TO,0,9.0,,Contract,106.2,15979
48499,Online TA,TA/TO,0,7.0,,Transient,64.98,15980
48503,Online TA,TA/TO,0,9.0,,Transient,99.45,15981
48505,Online TA,TA/TO,0,8.0,,Transient-Party,120.0,15982
48506,Online TA,TA/TO,0,9.0,,Transient-Party,157.25,15983
48507,Online TA,TA/TO,0,9.0,,Transient-Party,97.75,15984
48510,Direct,Direct,0,14.0,,Transient,108.5,15985
48511,Online TA,TA/TO,0,9.0,,Transient,93.6,15986
48512,Online TA,TA/TO,0,9.0,,Transient-Party,89.75,15987
48515,Offline TA/TO,TA/TO,0,12.0,,Transient,5400.0,15988
48522,Online TA,TA/TO,0,9.0,,Transient,149.4,15989
48525,Offline TA/TO,TA/TO,0,85.0,,Transient,59.5,15990
48526,Offline TA/TO,TA/TO,0,12.0,,Transient,130.0,15991
48529,Online TA,TA/TO,0,11.0,,Transient,95.25,15992
48532,Offline TA/TO,TA/TO,0,154.0,,Transient,100.0,15993
48542,Direct,Direct,0,14.0,,Transient,85.5,15994
48546,Online TA,TA/TO,0,9.0,,Transient,165.67,15995
48553,Online TA,TA/TO,0,7.0,,Transient,105.3,15996
48561,Offline TA/TO,TA/TO,0,3.0,,Transient,76.05,15997
48577,Online TA,TA/TO,0,9.0,,Transient,93.3,15998
48578,Online TA,TA/TO,0,9.0,,Transient,168.3,15999
48580,Online TA,TA/TO,0,7.0,,Transient,201.95,16000
48588,Online TA,TA/TO,0,8.0,,Transient,106.2,16001
48602,Offline TA/TO,TA/TO,0,12.0,,Transient,105.0,16002
48607,Online TA,TA/TO,0,9.0,,Transient,137.4,16003
48616,Online TA,TA/TO,0,9.0,,Transient,185.67,16004
48617,Online TA,TA/TO,0,9.0,,Transient,148.13,16005
48619,Offline TA/TO,TA/TO,0,118.0,,Transient,59.5,16006
48620,Online TA,TA/TO,0,9.0,,Transient,79.8,16007
48624,Online TA,TA/TO,0,9.0,,Transient,161.0,16008
48626,Online TA,TA/TO,0,9.0,,Transient-Party,78.42,16009
48633,Online TA,TA/TO,0,9.0,,Transient,134.1,16010
48634,Offline TA/TO,TA/TO,0,3.0,,Transient,63.0,16011
48635,Offline TA/TO,TA/TO,0,118.0,,Transient,106.2,16012
48637,Direct,Direct,0,14.0,,Transient,152.7,16013
48638,Online TA,TA/TO,0,9.0,,Transient,170.61,16014
48639,Direct,Direct,0,14.0,,Transient,90.24,16015
48640,Direct,Direct,0,14.0,,Transient,155.0,16016
48642,Groups,TA/TO,0,1.0,,Transient,96.0,16017
48657,Offline TA/TO,TA/TO,0,83.0,,Transient,100.81,16018
48658,Offline TA/TO,TA/TO,0,83.0,,Transient-Party,76.16,16019
48659,Offline TA/TO,TA/TO,0,170.0,,Transient,100.0,16020
48664,Online TA,TA/TO,0,9.0,,Transient,144.33,16021
48667,Offline TA/TO,TA/TO,0,83.0,,Transient,72.08,16022
48669,Offline TA/TO,TA/TO,0,83.0,,Transient,76.16,16023
48675,Online TA,TA/TO,0,9.0,,Transient,224.33,16024
48677,Online TA,TA/TO,0,9.0,,Transient,179.5,16025
48678,Online TA,TA/TO,0,9.0,,Transient,148.5,16026
48679,Online TA,TA/TO,0,9.0,,Transient,95.2,16027
48680,Online TA,TA/TO,0,9.0,,Transient,172.0,16028
48683,Online TA,TA/TO,0,9.0,,Transient,95.85,16029
48684,Online TA,TA/TO,0,9.0,,Transient,97.02,16030
48687,Online TA,TA/TO,0,9.0,,Transient,167.0,16031
48689,Online TA,TA/TO,0,9.0,,Transient,103.5,16032
48690,Offline TA/TO,TA/TO,0,26.0,,Transient-Party,107.0,16033
48692,Online TA,TA/TO,0,9.0,,Transient,139.87,16034
48693,Online TA,TA/TO,0,9.0,,Transient,81.25,16035
48694,Offline TA/TO,TA/TO,0,28.0,,Transient,55.0,16036
48695,Online TA,TA/TO,0,9.0,,Transient,155.76,16037
48697,Online TA,TA/TO,0,9.0,,Transient,135.22,16038
48698,Online TA,TA/TO,0,8.0,,Transient,84.15,16039
48700,Online TA,TA/TO,0,9.0,,Transient,84.15,16040
48701,Online TA,TA/TO,0,9.0,,Transient,254.0,16041
48702,Online TA,TA/TO,0,11.0,,Transient,86.4,16042
48703,Direct,Direct,0,14.0,,Transient,102.5,16043
48704,Online TA,TA/TO,0,9.0,,Transient,123.3,16044
48709,Offline TA/TO,TA/TO,0,27.0,,Transient,38.67,16045
48712,Online TA,TA/TO,0,9.0,,Transient,85.85,16046
48713,Online TA,TA/TO,0,9.0,,Transient,143.65,16047
48714,Online TA,TA/TO,0,9.0,,Transient,115.6,16048
48715,Online TA,TA/TO,0,9.0,,Transient,101.15,16049
48718,Online TA,TA/TO,0,9.0,,Transient,98.6,16050
48722,Online TA,TA/TO,0,9.0,,Transient,119.7,16051
48723,Online TA,TA/TO,0,9.0,,Transient-Party,72.25,16052
48726,Online TA,TA/TO,0,9.0,,Contract,96.94,16053
48735,Online TA,TA/TO,0,9.0,,Transient,134.33,16054
48739,Online TA,TA/TO,0,9.0,,Transient,216.0,16055
48740,Direct,Direct,0,14.0,,Transient,161.5,16056
48741,Online TA,TA/TO,0,9.0,,Transient,116.45,16057
48742,Online TA,TA/TO,0,9.0,,Transient-Party,82.45,16058
48746,Online TA,TA/TO,0,11.0,,Transient,86.28,16059
48751,Online TA,TA/TO,0,9.0,,Transient,76.22,16060
48772,Online TA,TA/TO,0,9.0,,Transient-Party,89.92,16061
48773,Direct,Direct,0,14.0,,Transient,140.0,16062
48774,Online TA,TA/TO,0,9.0,,Transient,110.33,16063
48778,Direct,Direct,0,14.0,,Transient,160.1,16064
48779,Online TA,TA/TO,0,9.0,,Transient,202.3,16065
48783,Online TA,TA/TO,0,9.0,,Transient,76.76,16066
48784,Online TA,TA/TO,0,9.0,,Transient,130.9,16067
48787,Online TA,TA/TO,0,9.0,,Transient,140.0,16068
48794,Online TA,TA/TO,0,9.0,,Transient,93.29,16069
48797,Online TA,TA/TO,0,9.0,,Transient,128.06,16070
48798,Offline TA/TO,TA/TO,0,138.0,,Transient,72.4,16071
48799,Corporate,Corporate,0,,227.0,Transient-Party,95.0,16072
48800,Groups,TA/TO,0,1.0,,Transient,6.0,16073
48803,Offline TA/TO,TA/TO,0,83.0,,Transient,127.82,16074
48832,Direct,Direct,0,14.0,,Transient,195.0,16075
48842,Online TA,TA/TO,0,9.0,,Contract,100.8,16076
48844,Online TA,TA/TO,0,9.0,,Transient-Party,123.3,16077
48845,Online TA,TA/TO,0,8.0,,Transient,80.1,16078
